Day,Platform,Campaign Type,Campaign Name,Impressions,Clicks,Conversions,Revenue,Spend,Region,CTR,CPA,CPC,ROAS,CPM,AdCreative
17/08/23,Facebook,Prospecting,Prospecting-Facebook,60883,108,21,"$1,742.52","$6,168.77",North East,0.0%,$293.75,$0.02,$0.28,$10.13,CreativeB
17/08/23,SnapChat,Prospecting,Prospecting-SnapChat,5947,1420,10,"$2,707.67","$3,309.26",East Midlands,24.0%,$330.93,$0.43,$0.82,$55.65,CreativeC
17/08/23,TikTok,Prospecting,Prospecting-TikTok,26133,2204,45,"$2,970.65","$3,894.48",South East,8.0%,$86.54,$0.57,$0.76,$14.90,CreativeC
17/08/23,Instagram,Retargeting,Retargeting-Instagram,69814,758,190,"$14,625.10","$3,735.01",London,1.0%,$19.66,$0.20,$3.92,$5.35,CreativeC
17/08/23,TikTok,Prospecting,Prospecting-TikTok,5288,548,29,"$9,657.36","$1,954.20",South West,10.0%,$67.39,$0.28,$4.94,$36.96,CreativeA
17/08/23,SnapChat,Retargeting,Retargeting-SnapChat,100861,3287,169,"$8,295.72","$5,523.45",South West,3.0%,$32.68,$0.60,$1.50,$5.48,CreativeB
17/08/23,Facebook,Prospecting,Prospecting-Facebook,25497,33,38,"$5,526.43",$83.02,West Midlands,0.0%,$2.18,$0.40,$66.57,$0.33,CreativeB
17/08/23,YouTube,Retargeting,Retargeting-YouTube,84913,1149,67,"$11,119.13","$4,282.20",North East,1.0%,$63.91,$0.27,$2.60,$5.04,CreativeA
17/08/23,SnapChat,Retargeting,Retargeting-SnapChat,107186,963,30,"$7,924.33","$1,292.16",Northern Ireland,1.0%,$43.07,$0.75,$6.13,$1.21,CreativeB
17/08/23,Facebook,Retargeting,Retargeting-Facebook,36716,134,8,"$5,186.28",$728.08,North East,0.0%,$91.01,$0.18,$7.12,$1.98,CreativeC
17/08/23,SnapChat,Prospecting,Prospecting-SnapChat,49236,1338,155,"$9,062.53","$1,546.74",North West,3.0%,$9.98,$0.87,$5.86,$3.14,CreativeC
17/08/23,Instagram,Prospecting,Prospecting-Instagram,56767,89,221,"$1,658.09",$495.41,East of England,0.0%,$2.24,$0.18,$3.35,$0.87,CreativeC
17/08/23,TikTok,Prospecting,Prospecting-TikTok,68561,49,212,"$11,615.74","$2,240.49",Wales,0.0%,$10.57,$0.02,$5.18,$3.27,CreativeA
17/08/23,YouTube,Prospecting,Prospecting-YouTube,17587,2646,186,"$3,842.44","$5,734.02",North West,15.0%,$30.83,$0.46,$0.67,$32.60,CreativeB
17/08/23,Facebook,Prospecting,Prospecting-Facebook,62043,995,98,"$8,267.62",$760.81,Scotland,2.0%,$7.76,$1.31,$10.87,$1.23,CreativeC
17/08/23,YouTube,Prospecting,Prospecting-YouTube,5213,2595,54,"$7,909.91","$4,655.15",Scotland,50.0%,$86.21,$0.56,$1.70,$89.30,CreativeC
17/08/23,YouTube,Retargeting,Retargeting-YouTube,11044,1361,66,"$8,675.39","$7,367.48",North East,12.0%,$111.63,$0.18,$1.18,$66.71,CreativeA
17/08/23,YouTube,Prospecting,Prospecting-YouTube,88843,1562,19,"$11,206.77","$1,257.33",South East,2.0%,$66.18,$1.24,$8.91,$1.42,CreativeC
17/08/23,Facebook,Prospecting,Prospecting-Facebook,36340,1460,42,"$3,398.34","$3,046.98",East Midlands,4.0%,$72.55,$0.48,$1.12,$8.38,CreativeB
18/08/23,SnapChat,Prospecting,Prospecting-SnapChat,81562,137,146,"$4,876.15",$451.94,East of England,0.0%,$3.10,$0.30,$10.79,$0.55,CreativeB
18/08/23,SnapChat,Prospecting,Prospecting-SnapChat,30694,2072,206,"$2,880.03","$5,512.51",East of England,7.0%,$26.76,$0.38,$0.52,$17.96,CreativeC
18/08/23,Facebook,Retargeting,Retargeting-Facebook,62194,159,218,"$2,453.07","$3,121.67",Yorkshire and the Humber,0.0%,$14.32,$0.05,$0.79,$5.02,CreativeC
18/08/23,SnapChat,Prospecting,Prospecting-SnapChat,108335,2215,7,"$1,134.65",$746.85,South East,2.0%,$106.69,$2.97,$1.52,$0.69,CreativeB
18/08/23,YouTube,Retargeting,Retargeting-YouTube,2707,2468,205,"$3,180.89","$1,732.77",North East,91.0%,$8.45,$1.42,$1.84,$64.01,CreativeC
18/08/23,SnapChat,Prospecting,Prospecting-SnapChat,82532,136,104,"$10,776.83","$1,172.91",East Midlands,0.0%,$11.28,$0.12,$9.19,$1.42,CreativeC
18/08/23,YouTube,Retargeting,Retargeting-YouTube,52596,130,10,"$8,938.99","$2,770.88",North East,0.0%,$277.09,$0.05,$3.23,$5.27,CreativeC
18/08/23,Facebook,Prospecting,Prospecting-Facebook,60036,61,78,"$6,997.21","$2,459.75",London,0.0%,$31.54,$0.02,$2.84,$4.10,CreativeB
18/08/23,Instagram,Retargeting,Retargeting-Instagram,27948,132,210,"$11,416.12","$2,692.08",North West,0.0%,$12.82,$0.05,$4.24,$9.63,CreativeB
18/08/23,Facebook,Prospecting,Prospecting-Facebook,68700,1252,16,"$3,017.46","$6,098.18",East of England,2.0%,$381.14,$0.21,$0.49,$8.88,CreativeA
18/08/23,SnapChat,Retargeting,Retargeting-SnapChat,22342,3192,149,"$6,586.76","$3,441.91",South West,14.0%,$23.10,$0.93,$1.91,$15.41,CreativeA
18/08/23,YouTube,Prospecting,Prospecting-YouTube,51009,71,209,"$8,461.41","$3,747.97",North East,0.0%,$17.93,$0.02,$2.26,$7.35,CreativeA
18/08/23,SnapChat,Prospecting,Prospecting-SnapChat,54093,623,58,"$4,807.22","$1,739.41",South West,1.0%,$29.99,$0.36,$2.76,$3.22,CreativeA
18/08/23,SnapChat,Prospecting,Prospecting-SnapChat,4092,1973,29,"$10,391.64",$216.05,West Midlands,48.0%,$7.45,$9.13,$48.10,$5.28,CreativeB
18/08/23,Instagram,Retargeting,Retargeting-Instagram,44148,2489,50,"$13,458.04",$640.20,West Midlands,6.0%,$12.80,$3.89,$21.02,$1.45,CreativeC
18/08/23,SnapChat,Retargeting,Retargeting-SnapChat,82944,1623,20,"$9,336.97","$2,789.04",East of England,2.0%,$139.45,$0.58,$3.35,$3.36,CreativeC
18/08/23,Instagram,Prospecting,Prospecting-Instagram,98742,2080,161,"$10,719.79",$662.22,Wales,2.0%,$4.11,$3.14,$16.19,$0.67,CreativeC
18/08/23,YouTube,Prospecting,Prospecting-YouTube,91328,920,32,"$9,281.84","$3,402.97",Northern Ireland,1.0%,$106.34,$0.27,$2.73,$3.73,CreativeC
18/08/23,YouTube,Prospecting,Prospecting-YouTube,78428,3514,118,"$11,747.15",$281.86,West Midlands,4.0%,$2.39,$12.47,$41.68,$0.36,CreativeA
18/08/23,Instagram,Prospecting,Prospecting-Instagram,34166,1298,193,"$2,573.90",$362.67,North West,4.0%,$1.88,$3.58,$7.10,$1.06,CreativeC
18/08/23,Facebook,Prospecting,Prospecting-Facebook,18754,913,140,"$4,751.18","$1,950.54",Yorkshire and the Humber,5.0%,$13.93,$0.47,$2.44,$10.40,CreativeC
18/08/23,YouTube,Prospecting,Prospecting-YouTube,24802,363,26,"$11,336.80","$4,212.95",North East,1.0%,$162.04,$0.09,$2.69,$16.99,CreativeC
18/08/23,Facebook,Prospecting,Prospecting-Facebook,44092,642,51,"$2,533.47","$5,448.28",East Midlands,1.0%,$106.83,$0.12,$0.47,$12.36,CreativeB
18/08/23,YouTube,Prospecting,Prospecting-YouTube,13721,3188,28,"$2,008.44","$5,550.69",North East,23.0%,$198.24,$0.57,$0.36,$40.45,CreativeC
18/08/23,YouTube,Prospecting,Prospecting-YouTube,71387,618,40,"$9,052.46","$7,984.15",London,1.0%,$199.60,$0.08,$1.13,$11.18,CreativeA
18/08/23,TikTok,Prospecting,Prospecting-TikTok,33081,2647,149,"$11,549.16","$1,606.42",East Midlands,8.0%,$10.78,$1.65,$7.19,$4.86,CreativeC
18/08/23,SnapChat,Retargeting,Retargeting-SnapChat,41358,1048,25,"$2,748.93",$227.79,East Midlands,3.0%,$9.11,$4.60,$12.07,$0.55,CreativeB
18/08/23,SnapChat,Retargeting,Retargeting-SnapChat,32155,254,194,"$4,498.12","$2,750.43",Scotland,1.0%,$14.18,$0.09,$1.64,$8.55,CreativeC
18/08/23,Facebook,Prospecting,Prospecting-Facebook,31337,1526,60,"$5,694.16","$4,061.62",Northern Ireland,5.0%,$67.69,$0.38,$1.40,$12.96,CreativeA
18/08/23,SnapChat,Prospecting,Prospecting-SnapChat,29790,234,179,"$3,617.73","$3,447.73",Wales,1.0%,$19.26,$0.07,$1.05,$11.57,CreativeB
18/08/23,Facebook,Prospecting,Prospecting-Facebook,73922,1938,105,"$11,544.89","$4,286.42",West Midlands,3.0%,$40.82,$0.45,$2.69,$5.80,CreativeC
18/08/23,YouTube,Retargeting,Retargeting-YouTube,2939,2377,11,"$5,400.33","$5,578.99",London,81.0%,$507.18,$0.43,$0.97,$189.83,CreativeC
18/08/23,TikTok,Retargeting,Retargeting-TikTok,29690,1613,209,"$12,608.59","$2,064.99",London,5.0%,$9.88,$0.78,$6.11,$6.96,CreativeC
18/08/23,TikTok,Prospecting,Prospecting-TikTok,81221,1376,47,"$7,228.45",$722.07,East Midlands,2.0%,$15.36,$1.91,$10.01,$0.89,CreativeB
18/08/23,YouTube,Prospecting,Prospecting-YouTube,74251,2075,144,"$8,334.63","$3,344.51",East of England,3.0%,$23.23,$0.62,$2.49,$4.50,CreativeB
18/08/23,Instagram,Prospecting,Prospecting-Instagram,89956,1631,11,"$7,593.12","$4,865.09",West Midlands,2.0%,$442.28,$0.34,$1.56,$5.41,CreativeA
18/08/23,Instagram,Retargeting,Retargeting-Instagram,83186,1688,57,"$3,455.02","$3,499.63",West Midlands,2.0%,$61.40,$0.48,$0.99,$4.21,CreativeB
18/08/23,SnapChat,Retargeting,Retargeting-SnapChat,16999,673,18,"$10,053.13","$1,305.31",South West,4.0%,$72.52,$0.52,$7.70,$7.68,CreativeC
18/08/23,Facebook,Retargeting,Retargeting-Facebook,1902,549,10,$946.67,"$5,619.01",Yorkshire and the Humber,29.0%,$561.90,$0.10,$0.17,$295.43,CreativeC
18/08/23,TikTok,Retargeting,Retargeting-TikTok,32871,721,173,"$2,419.02","$4,054.48",Scotland,2.0%,$23.44,$0.18,$0.60,$12.33,CreativeA
18/08/23,SnapChat,Prospecting,Prospecting-SnapChat,34988,417,23,"$10,870.90","$3,665.82",Northern Ireland,1.0%,$159.38,$0.11,$2.97,$10.48,CreativeB
18/08/23,YouTube,Prospecting,Prospecting-YouTube,19467,3074,22,"$3,448.65","$1,645.64",North East,16.0%,$74.80,$1.87,$2.10,$8.45,CreativeA
18/08/23,TikTok,Prospecting,Prospecting-TikTok,34359,2715,56,"$11,484.72","$4,164.02",Scotland,8.0%,$74.36,$0.65,$2.76,$12.12,CreativeB
18/08/23,Facebook,Prospecting,Prospecting-Facebook,10630,1727,40,"$14,172.60","$2,897.92",East Midlands,16.0%,$72.45,$0.60,$4.89,$27.26,CreativeC
18/08/23,Facebook,Prospecting,Prospecting-Facebook,39734,859,51,"$9,362.35","$5,725.38",Yorkshire and the Humber,2.0%,$112.26,$0.15,$1.64,$14.41,CreativeB
18/08/23,Instagram,Retargeting,Retargeting-Instagram,16606,1497,150,"$2,721.05","$1,111.30",Northern Ireland,9.0%,$7.41,$1.35,$2.45,$6.69,CreativeA
18/08/23,SnapChat,Prospecting,Prospecting-SnapChat,36372,3231,58,"$8,698.26","$3,573.35",Scotland,9.0%,$61.61,$0.90,$2.43,$9.82,CreativeA
18/08/23,YouTube,Prospecting,Prospecting-YouTube,56259,1343,42,"$7,050.78","$7,661.95",Scotland,2.0%,$182.43,$0.18,$0.92,$13.62,CreativeA
18/08/23,TikTok,Retargeting,Retargeting-TikTok,84431,2997,8,"$6,306.21","$7,435.86",East of England,4.0%,$929.48,$0.40,$0.85,$8.81,CreativeA
18/08/23,Facebook,Prospecting,Prospecting-Facebook,39894,97,12,"$9,185.77",$649.78,South East,0.0%,$54.15,$0.15,$14.14,$1.63,CreativeA
18/08/23,TikTok,Prospecting,Prospecting-TikTok,34085,1639,36,"$4,427.26","$6,711.23",Yorkshire and the Humber,5.0%,$186.42,$0.24,$0.66,$19.69,CreativeA
18/08/23,YouTube,Prospecting,Prospecting-YouTube,65870,1292,40,"$1,432.85","$4,018.81",Scotland,2.0%,$100.47,$0.32,$0.36,$6.10,CreativeA
18/08/23,TikTok,Retargeting,Retargeting-TikTok,10370,746,267,"$7,486.22",$764.68,North East,7.0%,$2.86,$0.98,$9.79,$7.37,CreativeC
18/08/23,SnapChat,Prospecting,Prospecting-SnapChat,33145,2183,20,"$9,593.17","$3,311.92",Wales,7.0%,$165.60,$0.66,$2.90,$9.99,CreativeC
18/08/23,Instagram,Retargeting,Retargeting-Instagram,49710,41,206,"$8,290.10","$1,959.17",London,0.0%,$9.51,$0.02,$4.23,$3.94,CreativeB
18/08/23,TikTok,Retargeting,Retargeting-TikTok,5830,1864,42,"$5,194.30","$3,351.18",South West,32.0%,$79.79,$0.56,$1.55,$57.48,CreativeB
18/08/23,Instagram,Retargeting,Retargeting-Instagram,113848,692,57,"$11,007.70","$1,243.58",West Midlands,1.0%,$21.82,$0.56,$8.85,$1.09,CreativeB
18/08/23,YouTube,Retargeting,Retargeting-YouTube,60355,1690,9,"$6,616.11","$2,265.95",Wales,3.0%,$251.77,$0.75,$2.92,$3.75,CreativeA
18/08/23,Instagram,Prospecting,Prospecting-Instagram,63352,2410,123,"$15,426.79","$2,561.38",East of England,4.0%,$20.82,$0.94,$6.02,$4.04,CreativeC
18/08/23,TikTok,Retargeting,Retargeting-TikTok,5423,629,48,"$2,683.77","$3,674.18",Northern Ireland,12.0%,$76.55,$0.17,$0.73,$67.75,CreativeB
19/08/23,Facebook,Retargeting,Retargeting-Facebook,45106,949,107,"$14,726.96","$2,747.55",North West,2.0%,$25.68,$0.35,$5.36,$6.09,CreativeB
19/08/23,Facebook,Retargeting,Retargeting-Facebook,6736,1595,49,"$3,172.42","$5,253.49",London,24.0%,$107.21,$0.30,$0.60,$77.99,CreativeA
19/08/23,SnapChat,Retargeting,Retargeting-SnapChat,47462,307,23,"$9,424.65",$548.72,Wales,1.0%,$23.86,$0.56,$17.18,$1.16,CreativeA
19/08/23,Instagram,Prospecting,Prospecting-Instagram,17767,379,106,"$4,668.36",$686.66,East Midlands,2.0%,$6.48,$0.55,$6.80,$3.86,CreativeC
19/08/23,Facebook,Prospecting,Prospecting-Facebook,4206,1536,23,"$10,727.98","$1,522.10",East Midlands,37.0%,$66.18,$1.01,$7.05,$36.19,CreativeB
19/08/23,SnapChat,Retargeting,Retargeting-SnapChat,103033,326,73,"$3,728.20","$1,220.71",London,0.0%,$16.72,$0.27,$3.05,$1.18,CreativeA
19/08/23,Facebook,Retargeting,Retargeting-Facebook,15757,654,81,"$1,791.95","$7,810.21",Northern Ireland,4.0%,$96.42,$0.08,$0.23,$49.57,CreativeA
19/08/23,Instagram,Prospecting,Prospecting-Instagram,42916,573,50,"$3,279.81","$5,231.42",North West,1.0%,$104.63,$0.11,$0.63,$12.19,CreativeC
19/08/23,TikTok,Prospecting,Prospecting-TikTok,83942,1400,71,"$12,246.38","$7,957.84",Wales,2.0%,$112.08,$0.18,$1.54,$9.48,CreativeC
19/08/23,Instagram,Retargeting,Retargeting-Instagram,85837,1278,69,"$4,568.98","$6,623.19",Northern Ireland,1.0%,$95.99,$0.19,$0.69,$7.72,CreativeA
19/08/23,YouTube,Prospecting,Prospecting-YouTube,19126,1976,81,"$3,657.04","$1,706.00",South West,10.0%,$21.06,$1.16,$2.14,$8.92,CreativeA
19/08/23,SnapChat,Prospecting,Prospecting-SnapChat,101699,304,42,"$7,846.06","$3,838.85",North West,0.0%,$91.40,$0.08,$2.04,$3.77,CreativeB
19/08/23,Instagram,Retargeting,Retargeting-Instagram,41908,573,57,"$8,165.92","$3,079.19",East of England,1.0%,$54.02,$0.19,$2.65,$7.35,CreativeA
19/08/23,TikTok,Retargeting,Retargeting-TikTok,38118,1041,33,"$9,091.23","$2,229.78",Wales,3.0%,$67.57,$0.47,$4.08,$5.85,CreativeC
19/08/23,Facebook,Prospecting,Prospecting-Facebook,71746,1654,116,"$13,878.41","$2,517.67",London,2.0%,$21.70,$0.66,$5.51,$3.51,CreativeA
19/08/23,SnapChat,Prospecting,Prospecting-SnapChat,89565,142,96,"$5,633.76","$3,160.10",Northern Ireland,0.0%,$32.92,$0.04,$1.78,$3.53,CreativeB
19/08/23,Instagram,Prospecting,Prospecting-Instagram,107840,511,29,"$12,314.42","$1,728.70",Wales,0.0%,$59.61,$0.30,$7.12,$1.60,CreativeB
19/08/23,TikTok,Prospecting,Prospecting-TikTok,7382,404,287,"$7,734.00","$3,912.65",Northern Ireland,5.0%,$13.63,$0.10,$1.98,$53.00,CreativeC
19/08/23,Instagram,Retargeting,Retargeting-Instagram,77002,48,36,"$2,585.12","$4,960.98",Northern Ireland,0.0%,$137.80,$0.01,$0.52,$6.44,CreativeA
19/08/23,YouTube,Prospecting,Prospecting-YouTube,63835,310,35,"$10,858.56","$1,507.51",Wales,0.0%,$43.07,$0.21,$7.20,$2.36,CreativeA
19/08/23,SnapChat,Retargeting,Retargeting-SnapChat,93456,3037,152,"$4,557.50","$3,202.87",Yorkshire and the Humber,3.0%,$21.07,$0.95,$1.42,$3.43,CreativeA
19/08/23,Facebook,Prospecting,Prospecting-Facebook,39847,1030,49,"$9,845.27","$7,198.05",East Midlands,3.0%,$146.90,$0.14,$1.37,$18.06,CreativeA
19/08/23,TikTok,Retargeting,Retargeting-TikTok,12907,385,63,"$9,989.20","$1,572.00",North West,3.0%,$24.95,$0.24,$6.35,$12.18,CreativeA
19/08/23,Instagram,Prospecting,Prospecting-Instagram,79692,2269,232,"$11,285.03",$600.17,Scotland,3.0%,$2.59,$3.78,$18.80,$0.75,CreativeA
19/08/23,SnapChat,Prospecting,Prospecting-SnapChat,23804,62,232,"$6,897.21","$1,837.54",North West,0.0%,$7.92,$0.03,$3.75,$7.72,CreativeA
19/08/23,Instagram,Retargeting,Retargeting-Instagram,32286,190,143,"$12,907.90","$1,579.19",Scotland,1.0%,$11.04,$0.12,$8.17,$4.89,CreativeB
19/08/23,SnapChat,Prospecting,Prospecting-SnapChat,11922,2745,229,"$11,639.65","$1,991.85",Wales,23.0%,$8.70,$1.38,$5.84,$16.71,CreativeA
19/08/23,YouTube,Retargeting,Retargeting-YouTube,25275,2435,153,"$11,290.63","$2,890.20",South East,10.0%,$18.89,$0.84,$3.91,$11.44,CreativeA
19/08/23,Instagram,Retargeting,Retargeting-Instagram,8807,1874,53,"$11,186.02","$3,469.98",East Midlands,21.0%,$65.47,$0.54,$3.22,$39.40,CreativeA
19/08/23,YouTube,Retargeting,Retargeting-YouTube,60999,3308,12,"$1,104.57","$4,322.89",Yorkshire and the Humber,5.0%,$360.24,$0.77,$0.26,$7.09,CreativeA
19/08/23,TikTok,Prospecting,Prospecting-TikTok,13004,651,29,"$2,803.69","$3,380.91",North West,5.0%,$116.58,$0.19,$0.83,$26.00,CreativeA
19/08/23,YouTube,Prospecting,Prospecting-YouTube,77565,1142,6,"$10,955.03","$4,136.78",Wales,1.0%,$689.46,$0.28,$2.65,$5.33,CreativeC
19/08/23,SnapChat,Prospecting,Prospecting-SnapChat,53405,246,14,"$13,670.65","$3,478.71",West Midlands,0.0%,$248.48,$0.07,$3.93,$6.51,CreativeB
19/08/23,TikTok,Retargeting,Retargeting-TikTok,20532,22,269,"$2,171.51",$954.72,South West,0.0%,$3.55,$0.02,$2.27,$4.65,CreativeA
19/08/23,Instagram,Prospecting,Prospecting-Instagram,94992,396,22,"$13,557.19","$2,369.21",South East,0.0%,$107.69,$0.17,$5.72,$2.49,CreativeA
19/08/23,Instagram,Prospecting,Prospecting-Instagram,28391,1550,31,"$3,330.14","$1,015.67",Scotland,5.0%,$32.76,$1.53,$3.28,$3.58,CreativeB
19/08/23,SnapChat,Retargeting,Retargeting-SnapChat,98243,298,36,"$5,867.89","$6,444.86",Wales,0.0%,$179.02,$0.05,$0.91,$6.56,CreativeB
19/08/23,Facebook,Retargeting,Retargeting-Facebook,10454,596,250,"$12,497.65",$159.38,South East,6.0%,$0.64,$3.74,$78.41,$1.52,CreativeC
19/08/23,Facebook,Retargeting,Retargeting-Facebook,71650,959,231,"$14,531.17","$2,537.07",East of England,1.0%,$10.98,$0.38,$5.73,$3.54,CreativeB
19/08/23,Instagram,Retargeting,Retargeting-Instagram,94663,2474,148,"$2,249.39","$1,904.33",Wales,3.0%,$12.87,$1.30,$1.18,$2.01,CreativeC
19/08/23,SnapChat,Prospecting,Prospecting-SnapChat,52218,2032,7,"$1,836.61","$1,112.12",North West,4.0%,$158.87,$1.83,$1.65,$2.13,CreativeB
19/08/23,Facebook,Retargeting,Retargeting-Facebook,22304,1647,92,"$4,923.48","$2,145.13",East of England,7.0%,$23.32,$0.77,$2.30,$9.62,CreativeA
19/08/23,YouTube,Retargeting,Retargeting-YouTube,26847,138,88,"$9,755.04","$2,524.55",Scotland,1.0%,$28.69,$0.05,$3.86,$9.40,CreativeA
19/08/23,Instagram,Prospecting,Prospecting-Instagram,42066,1715,202,"$6,907.25","$2,006.72",South East,4.0%,$9.93,$0.85,$3.44,$4.77,CreativeB
19/08/23,YouTube,Prospecting,Prospecting-YouTube,15802,353,63,"$9,293.73",$945.28,Northern Ireland,2.0%,$15.00,$0.37,$9.83,$5.98,CreativeA
19/08/23,SnapChat,Retargeting,Retargeting-SnapChat,6538,185,151,"$8,881.10","$4,933.62",East of England,3.0%,$32.67,$0.04,$1.80,$75.46,CreativeB
19/08/23,YouTube,Prospecting,Prospecting-YouTube,1360,2446,30,"$9,979.66","$2,122.32",North West,180.0%,$70.74,$1.15,$4.70,$156.05,CreativeA
19/08/23,Facebook,Prospecting,Prospecting-Facebook,51580,1764,31,"$8,513.35","$5,297.54",North West,3.0%,$170.89,$0.33,$1.61,$10.27,CreativeB
19/08/23,Facebook,Retargeting,Retargeting-Facebook,67915,48,137,"$1,321.89","$1,973.02",South West,0.0%,$14.40,$0.02,$0.67,$2.91,CreativeA
19/08/23,TikTok,Prospecting,Prospecting-TikTok,4018,2991,236,"$8,888.52","$2,011.39",London,74.0%,$8.52,$1.49,$4.42,$50.06,CreativeA
19/08/23,Instagram,Retargeting,Retargeting-Instagram,23532,530,25,"$14,860.60","$1,015.94",East Midlands,2.0%,$40.64,$0.52,$14.63,$4.32,CreativeA
19/08/23,SnapChat,Prospecting,Prospecting-SnapChat,34768,328,28,"$11,464.15","$5,532.63",North West,1.0%,$197.59,$0.06,$2.07,$15.91,CreativeA
19/08/23,Instagram,Prospecting,Prospecting-Instagram,7253,1457,7,"$15,040.65","$4,655.21",London,20.0%,$665.03,$0.31,$3.23,$64.18,CreativeA
19/08/23,YouTube,Prospecting,Prospecting-YouTube,88545,2312,36,$755.40,"$2,940.08",West Midlands,3.0%,$81.67,$0.79,$0.26,$3.32,CreativeB
19/08/23,SnapChat,Prospecting,Prospecting-SnapChat,43670,286,230,"$12,064.15","$1,251.93",East of England,1.0%,$5.44,$0.23,$9.64,$2.87,CreativeC
19/08/23,SnapChat,Retargeting,Retargeting-SnapChat,66979,465,166,"$11,416.03","$6,311.74",East of England,1.0%,$38.02,$0.07,$1.81,$9.42,CreativeC
19/08/23,Facebook,Retargeting,Retargeting-Facebook,9533,1704,116,"$7,033.23","$3,637.76",London,18.0%,$31.36,$0.47,$1.93,$38.16,CreativeA
19/08/23,YouTube,Prospecting,Prospecting-YouTube,94786,2283,29,"$1,808.34","$1,665.24",Scotland,2.0%,$57.42,$1.37,$1.09,$1.76,CreativeB
19/08/23,Facebook,Prospecting,Prospecting-Facebook,69460,1712,114,"$9,330.46","$1,943.45",London,2.0%,$17.05,$0.88,$4.80,$2.80,CreativeC
19/08/23,Facebook,Prospecting,Prospecting-Facebook,56249,271,137,"$1,236.23","$5,664.19",East of England,0.0%,$41.34,$0.05,$0.22,$10.07,CreativeA
20/08/23,Facebook,Prospecting,Prospecting-Facebook,6059,1625,243,"$13,082.03","$2,551.41",North East,27.0%,$10.50,$0.64,$5.13,$42.11,CreativeC
20/08/23,Facebook,Retargeting,Retargeting-Facebook,26705,1960,51,"$14,074.65","$1,551.53",Scotland,7.0%,$30.42,$1.26,$9.07,$5.81,CreativeC
20/08/23,Instagram,Prospecting,Prospecting-Instagram,32447,149,22,"$9,669.20","$1,010.02",London,0.0%,$45.91,$0.15,$9.57,$3.11,CreativeC
20/08/23,SnapChat,Retargeting,Retargeting-SnapChat,6964,132,26,"$9,507.69",$119.71,London,2.0%,$4.60,$1.10,$79.42,$1.72,CreativeC
20/08/23,Facebook,Prospecting,Prospecting-Facebook,25130,855,43,"$3,511.77","$5,302.12",Yorkshire and the Humber,3.0%,$123.31,$0.16,$0.66,$21.10,CreativeC
20/08/23,Instagram,Retargeting,Retargeting-Instagram,101828,815,197,"$15,157.19","$5,974.26",East Midlands,1.0%,$30.33,$0.14,$2.54,$5.87,CreativeB
20/08/23,Instagram,Retargeting,Retargeting-Instagram,109552,652,269,"$11,504.57","$3,184.45",Wales,1.0%,$11.84,$0.20,$3.61,$2.91,CreativeB
20/08/23,Instagram,Prospecting,Prospecting-Instagram,22150,495,76,"$11,737.93",$591.27,South East,2.0%,$7.78,$0.84,$19.85,$2.67,CreativeB
20/08/23,SnapChat,Prospecting,Prospecting-SnapChat,16564,1726,208,"$7,144.99","$3,261.31",Northern Ireland,10.0%,$15.68,$0.53,$2.19,$19.69,CreativeC
20/08/23,Facebook,Retargeting,Retargeting-Facebook,29073,762,241,"$1,987.37","$2,934.80",East Midlands,3.0%,$12.18,$0.26,$0.68,$10.09,CreativeA
20/08/23,SnapChat,Prospecting,Prospecting-SnapChat,39782,1987,124,"$6,132.07","$7,785.97",South East,5.0%,$62.79,$0.26,$0.79,$19.57,CreativeA
20/08/23,TikTok,Prospecting,Prospecting-TikTok,53483,335,81,"$2,436.37","$7,649.42",North West,1.0%,$94.44,$0.04,$0.32,$14.30,CreativeC
20/08/23,Facebook,Prospecting,Prospecting-Facebook,1134,1939,73,"$3,174.15","$2,855.50",North East,171.0%,$39.12,$0.68,$1.11,$251.81,CreativeB
20/08/23,SnapChat,Prospecting,Prospecting-SnapChat,91915,1053,52,"$6,624.81","$3,595.64",East of England,1.0%,$69.15,$0.29,$1.84,$3.91,CreativeB
20/08/23,Facebook,Prospecting,Prospecting-Facebook,41789,1966,137,"$14,959.66",$980.41,London,5.0%,$7.16,$2.01,$15.26,$2.35,CreativeB
20/08/23,TikTok,Prospecting,Prospecting-TikTok,34521,154,294,"$3,460.74",$557.79,North West,0.0%,$1.90,$0.28,$6.20,$1.62,CreativeA
20/08/23,YouTube,Prospecting,Prospecting-YouTube,83278,3907,187,"$11,632.85","$3,109.20",Wales,5.0%,$16.63,$1.26,$3.74,$3.73,CreativeA
20/08/23,Instagram,Retargeting,Retargeting-Instagram,101668,2237,29,"$12,674.39","$1,483.65",Northern Ireland,2.0%,$51.16,$1.51,$8.54,$1.46,CreativeB
